ID,Athlete_ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
166863,83839,Samwel Mwera Chegere,M,29,178,65,Tanzania,TAN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

199144,100016,Lachlan Lach' Renshaw',M,21,180,70,Australia,AUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

148137,74329,Derek Mandell,M,21,173,63,Guam,GUM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

165244,82984,Mbulaeni Tongai Mulaudzi,M,27,171,62,South Africa,RSA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

198669,99766,Antonio Manuel Reina Ballesteros,M,27,186,71,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

142452,71472,Yeimer Lpez Garca,M,25,185,78,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

130360,65617,Amine Lalou,M,26,178,57,Morocco,MAR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

193085,96944,Leonardo Nelson Price,M,29,175,60,Argentina,ARG,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

184122,92534,Fabiano Peanha,M,26,186,74,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

31979,16430,Wilfred Kipkemboi Bungei,M,28,172,60,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,Gold

145889,73211,Nabil Madi,M,27,175,68,Algeria,ALG,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

180437,90685,Sergey Pakura,M,25,186,70,Kyrgyzstan,KGZ,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

198198,99513,Gary Thomas Reed,M,26,175,66,Canada,CAN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

49643,25575,Klberson Davide,M,23,175,69,Brazil,BRA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

126108,63592,Vitalij Kozlov,M,21,180,72,Lithuania,LTU,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

47564,24525,Pawe Czapiewski,M,30,178,57,Poland,POL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

179318,90108,Souleymane Ould Chebal Moctar,M,21,172,65,Mauritania,MTN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

38238,19650,Thomas Chamney,M,24,189,78,Ireland,IRL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

170504,85685,Mabu Joseph Samson Ngoepe,M,23,180,60,South Africa,RSA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

39129,20119,Mouhssin Al-Chehibi,M,30,176,73,Morocco,MAR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

170631,85756,Nguyn nh Cng,M,26,169,62,Vietnam,VIE,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

47313,24390,Aunese Curreen,M,26,173,65,Samoa,SAM,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

39717,20412,Abraham Chepkirwok,M,19,176,62,Uganda,UGA,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

176650,88825,Manuel Olmedo Villar,M,25,184,68,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

199199,100045,Jozef Repk,M,22,190,72,Slovakia,SVK,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

159063,79843,Dmitrijs Mikvis,M,26,182,72,Latvia,LAT,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

161201,80873,Ehsan Mohajer Shojaei,M,25,175,62,Iran,IRI,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

131039,65960,Mikko Antti Juhani Lahtio,M,23,193,72,Finland,FIN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

131270,66068,Boaz Kiplagat Lalang,M,19,NA,NA,Kenya,KEN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

26254,13687,Yury Mikhaylovich Borzakovsky,M,27,183,70,Russia,RUS,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

133123,67006,Robert Lathouwers,M,25,190,77,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

148675,74570,Nadjim Manseur,M,20,180,73,Algeria,ALG,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

137640,69183,Marcin Lewandowski,M,21,179,64,Poland,POL,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

162765,81738,Sajjad Moradi,M,25,183,68,Iran,IRI,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

81696,41476,Andy Gonzlez Nez,M,20,182,70,Cuba,CUB,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

138377,69519,Li Xiangyu,M,22,178,65,China,CHN,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

200855,100883,Michael John Rimmer,M,22,182,66,Great Britain,GBR,2008 Summer,2008,Summer,Beijing,Athletics,Athletics Men's 800 metres,NA

257025,128701,Gareth Robert Warburton,M,29,186,72,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

45025,23217,Edgar Alejandro Cortez Espinoza,M,22,170,55,Nicaragua,NCA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

244788,122557,Ivan Yuryevich Tukhtachov,M,23,174,60,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

147152,73857,Taoufik Makhloufi,M,24,170,67,Algeria,ALG,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

149224,74851,Luis Alberto Marco Contreras,M,25,184,70,Spain,ESP,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

234822,117758,Adnan Taess Akkar Al-Mntfage,M,32,165,78,Iraq,IRQ,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

6261,3512,Nijel Carlos Amilfitano Amos,M,18,179,60,Botswana,BOT,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,Silver

115076,58291,Tams Kazi,M,27,180,68,Hungary,HUN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

162766,81738,Sajjad Moradi,M,29,183,68,Iran,IRI,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

3243,1817,Mohamed Mutlaq Khalaf Al-Azemi,M,30,178,64,Kuwait,KUW,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

5822,3280,Mohammed Aman Geleto,M,18,165,58,Ethiopia,ETH,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

8287,4565,Manuel Andr Antonio,M,23,177,69,Angola,ANG,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

6474,3631,Anis Viktorovich Ananenko,M,26,176,65,Belarus,BLR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

65172,33359,Brice Pascal Guy Ets,M,28,185,73,Monaco,MON,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

161244,80906,Hamada Mohamed Mohamed Ahmad,M,19,175,65,Egypt,EGY,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

62307,31899,Amine El Manaoui,M,20,186,66,Morocco,MAR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

166731,83754,Julius Mutekanga,M,24,176,76,Uganda,UGA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

148138,74329,Derek Mandell,M,25,173,63,Guam,GUM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

91094,46166,Geoffrey Geoff' Harris',M,25,170,64,Canada,CAN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

120403,60939,Timothy Kitum,M,17,172,60,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,Bronze

202001,101455,Khadevis Kekoai Tobi Robinson,M,36,185,72,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

165676,83211,Prince Moses Mumba,M,27,180,70,Zambia,ZAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

233778,117246,Nicholas Nick' Symmonds',M,28,178,75,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

201062,101004,Jeffrey Jeff' Riseley',M,25,192,74,Australia,AUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

26458,13770,Pierre-Ambroise Bosse,M,20,185,68,France,FRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

142326,71405,Kevin Lpez Yerga,M,22,171,56,Spain,ESP,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

198670,99766,Antonio Manuel Reina Ballesteros,M,31,186,71,Spain,ESP,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

81697,41476,Andy Gonzlez Nez,M,24,182,70,Cuba,CUB,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

26255,13687,Yury Mikhaylovich Borzakovsky,M,31,183,70,Russia,RUS,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

200856,100883,Michael John Rimmer,M,26,182,66,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

250757,125590,Wesley Joel Vzquez Vzquez,M,18,192,77,Puerto Rico,PUR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

137641,69183,Marcin Lewandowski,M,25,179,64,Poland,POL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

112082,56761,Abubaker Kaki Khamis,M,23,176,60,Sudan,SUD,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

265891,133037,Masato Yokota,M,24,177,63,Japan,JPN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

205740,103274,David Lekuta Rudisha,M,23,190,76,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,Gold

133124,67006,Robert Lathouwers,M,29,190,77,Netherlands,NED,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

117822,59623,Kieng Samorn,M,29,170,60,Cambodia,CAM,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

98039,49616,Jakub Holua,M,24,183,72,Czech Republic,CZE,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

130658,65779,Abdulaziz Ladan Mohammed,M,21,180,61,Saudi Arabia,KSA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

202754,101841,Rafith Rodrguez Lleneres,M,23,190,75,Colombia,COL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

13434,7294,Musaeb Abdulrahman Balla,M,23,176,60,Qatar,QAT,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

225409,113256,Arnold Sorina,M,24,175,60,Vanuatu,VAN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

39191,20148,Antony Chemut,M,19,161,68,Kenya,KEN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

178390,89677,Andrew Ifeanyichukwu Osagie,M,24,189,72,Great Britain,GBR,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

224878,112965,Duane Renard Solomon,M,27,191,77,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

34119,17573,Moussa Camara,M,24,NA,NA,Mali,MLI,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

10245,5600,Yerzhan Askarov,M,26,172,70,Kyrgyzstan,KGZ,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

176574,88783,Andr Olivier,M,22,192,76,South Africa,RSA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

127969,64482,Adam Kszczot,M,22,178,68,Poland,POL,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

110658,55963,Moise Joseph,M,30,179,75,Haiti,HAI,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

184123,92534,Fabiano Peanha,M,30,186,74,Brazil,BRA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

63904,32747,Manuel Benjamn Enzema Owo,M,23,170,63,Equatorial Guinea,GEQ,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

31015,15971,Andreas Hjartbro Bube,M,25,178,65,Denmark,DEN,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

143622,72091,Sren Ludolph,M,24,182,68,Germany,GER,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

103916,52585,Ismail Ahmed Ismail,M,27,193,72,Sudan,SUD,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 800 metres,NA

249355,124856,Reinhardt van Rensburg,M,24,185,73,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

166296,83514,Clayton Murphy,M,21,180,68,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Bronze

152210,76405,Luke Mathews,M,21,183,70,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

109566,55399,Jinson Johnson,M,25,NA,NA,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

250758,125590,Wesley Joel Vzquez Vzquez,M,22,192,77,Puerto Rico,PUR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

65173,33359,Brice Pascal Guy Ets,M,32,185,73,Monaco,MON,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

151649,76107,Boitumelo Masilo,M,20,NA,NA,Botswana,BOT,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

95369,48291,Yassine Hethat,M,24,175,65,Algeria,ALG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

74803,37966,Antoine Gakeme,M,24,169,60,Burundi,BDI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

147154,73857,Taoufik Makhloufi,M,28,170,67,Algeria,ALG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Silver

79339,40290,Elliot Levi Giles,M,22,183,77,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

142327,71405,Kevin Lpez Yerga,M,26,171,56,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

127970,64482,Adam Kszczot,M,26,178,68,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

137642,69183,Marcin Lewandowski,M,29,179,64,Poland,POL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

92450,46823,Abubaker Haydar Abdalla,M,19,180,60,Qatar,QAT,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

21530,11364,Yiech Pur Biel,M,21,178,62,Refugee Olympic Athletes,ROT,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

31016,15971,Andreas Hjartbro Bube,M,29,178,65,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

119693,60593,Alfred Kipketer,M,19,167,60,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

26459,13770,Pierre-Ambroise Bosse,M,24,185,68,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

17437,9285,Alex Beddoes,M,21,181,74,Cook Islands,COK,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

18073,9589,Mohammed El-Amine Belferar,M,25,175,65,Algeria,ALG,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

18901,10017,Giordano Benedetti,M,27,189,67,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

88419,44851,Musa Hajdari,M,28,187,74,Kosovo,KOS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

199200,100045,Jozef Repk,M,30,190,72,Slovakia,SVK,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

20090,10585,Boris Berian,M,23,183,70,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

200857,100883,Michael John Rimmer,M,30,182,66,Great Britain,GBR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

102601,51905,Joshua Josh' Ilustre',M,22,178,70,Guam,GUM,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

205785,103288,an Rudolf,M,23,184,64,Slovenia,SLO,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

205741,103274,David Lekuta Rudisha,M,27,190,76,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,Gold

201063,101004,Jeffrey Jeff' Riseley',M,29,192,74,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

205307,103085,Thamsanqa Jacob Rozani,M,28,NA,NA,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

204918,102888,Ferguson Cheruiyot Rotich,M,26,185,74,Kenya,KEN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

204913,102886,Abraham Kipchirchir Rotich,M,22,183,65,Bahrain,BRN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

203639,102237,Anthony Michael Romaniw,M,24,180,74,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

202755,101841,Rafith Rodrguez Lleneres,M,27,190,75,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

24679,12925,Peter Bol,M,22,177,63,Australia,AUS,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

161245,80906,Hamada Mohamed Mohamed Ahmad,M,23,175,65,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

153874,77245,Brandon McBride,M,22,193,74,Canada,CAN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

63905,32747,Manuel Benjamn Enzema Owo,M,27,170,63,Equatorial Guinea,GEQ,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

63784,32679,Mark English,M,23,187,76,Ireland,IRL,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

108876,55052,Charles Jock,M,26,191,75,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

62496,32000,Abdelati El-Guesse,M,23,187,64,Morocco,MAR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

244783,122554,Amel Tuka,M,25,187,77,Bosnia and Herzegovina,BIH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

5823,3280,Mohammed Aman Geleto,M,22,165,58,Ethiopia,ETH,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

5838,3284,Alex Amankwah,M,24,NA,NA,Ghana,GHA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

84216,42790,Charel Grethen,M,24,180,65,Luxembourg,LUX,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

6262,3512,Nijel Carlos Amilfitano Amos,M,22,179,60,Botswana,BOT,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

153821,77207,Francky-Edgard Mbotto,M,18,181,68,Central African Republic,CAF,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

114861,58177,Sho Kawamoto,M,23,175,68,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

164706,82708,Pol Moya Betriu,M,19,178,62,Andorra,AND,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

7619,4247,Daniel Andjar Ponce,M,22,182,78,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

50320,25891,lvaro de Arriba Lpez,M,22,177,69,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

49644,25575,Klberson Davide,M,31,175,69,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

9688,5309,Andrs Arroyo,M,21,177,64,Puerto Rico,PUR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

225739,113429,Hassan Ayanleh Souleiman,M,23,190,55,Djibouti,DJI,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

223079,112038,Mostafa Al-Ismaili Smaili,M,19,174,63,Morocco,MAR,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

180128,90519,Lutimar Abreu Paes,M,27,184,77,Brazil,BRA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 800 metres,NA

